seed,alpha,error,prop_dim,cw_coverage_lo_1,cw_coverage_hi_1,mv_coverage_1,volume_1
12.0,0.95,0.22679674855713347,35.0,0.7606657142857142,0.9999999999999999,0.9967,1.8040103953959007e-9
12.0,0.4,0.22679674855713347,40.0,0.7095825,0.9999999999999999,0.9773,3.7522236757946316e-8
12.0,0.45,0.22679674855713347,40.0,0.7139200000000001,0.9999999999999999,0.9797999999999999,3.8977512895384344e-8
12.0,0.5,0.22679674855713347,40.0,0.7182424999999999,0.9999999999999999,0.9818,4.0396860297029966e-8
12.0,0.55,0.22679674855713347,40.0,0.722635,0.9999999999999999,0.9838000000000001,4.194544218549062e-8
12.0,0.6,0.22679674855713347,40.0,0.7266600000000001,0.9999999999999999,0.9859000000000001,4.3475458499825325e-8
12.0,0.65,0.22679674855713347,40.0,0.7308250000000002,0.9999999999999999,0.9875,4.511966981653243e-8
12.0,0.7,0.22679674855713347,40.0,0.7353549999999999,0.9999999999999999,0.9888999999999999,4.695586435737864e-8
12.0,0.75,0.22679674855713347,40.0,0.7400775,0.9999999999999999,0.9909999999999999,4.8971015173439674e-8
12.0,0.8,0.22679674855713347,40.0,0.7453100000000001,0.9999999999999999,0.9918,5.1324173296655895e-8
12.0,0.85,0.22679674855713347,40.0,0.7511399999999999,0.9999999999999999,0.9935,5.401569814725653e-8
12.0,0.9,0.22679674855713347,40.0,0.7584375000000001,0.9999999999999999,0.9949000000000001,5.772401000727265e-8
12.0,0.95,0.22679674855713347,40.0,0.769265,0.9999999999999999,0.9970000000000001,6.384971013983505e-8
12.0,0.4,0.22679674855713347,45.0,0.6940244444444444,0.9999999999999999,0.9782,6.43835275888278e-7
12.0,0.45,0.22679674855713347,45.0,0.6978644444444444,0.9999999999999999,0.9800999999999999,6.634145464304839e-7
12.0,0.5,0.22679674855713347,45.0,0.701751111111111,0.9999999999999999,0.9818999999999998,6.843564172858562e-7
12.0,0.55,0.22679674855713347,45.0,0.7055444444444444,0.9999999999999999,0.9837000000000002,7.053185371348724e-7
12.0,0.6,0.22679674855713347,45.0,0.70938,0.9999999999999999,0.9853000000000001,7.274815308565006e-7
12.0,0.65,0.22679674855713347,45.0,0.7131066666666666,0.9999999999999999,0.9871000000000001,7.501391116821178e-7
12.0,0.7,0.22679674855713347,45.0,0.7172777777777777,0.9999999999999999,0.9885,7.759784032385718e-7
12.0,0.75,0.22679674855713347,45.0,0.7219066666666666,0.9999999999999999,0.9907,8.053220766187096e-7
12.0,0.8,0.22679674855713347,45.0,0.7266177777777778,0.9999999999999999,0.9922,8.363836088264815e-7
12.0,0.85,0.22679674855713347,45.0,0.7323333333333334,0.9999999999999999,0.9939000000000001,8.759880957447688e-7
12.0,0.9,0.22679674855713347,45.0,0.7389466666666666,0.9999999999999999,0.9951000000000002,9.255050636309009e-7
12.0,0.95,0.22679674855713347,45.0,0.749711111111111,0.9999999999999999,0.9966000000000002,1.0124246470573746e-6
12.0,0.4,0.22679674855713347,50.0,0.6623859999999999,0.9999999999999999,0.9793,6.002301408295056e-6
12.0,0.45,0.22679674855713347,50.0,0.666444,0.9999999999999999,0.9815000000000002,6.159846923984245e-6
12.0,0.5,0.22679674855713347,50.0,0.670448,0.9999999999999999,0.9831,6.316876498502564e-6
12.0,0.55,0.22679674855713347,50.0,0.674736,0.9999999999999999,0.9849000000000001,6.493017035689037e-6
12.0,0.6,0.22679674855713347,50.0,0.67898,0.9999999999999999,0.9863000000000001,6.673396203744584e-6
12.0,0.65,0.22679674855713347,50.0,0.6829400000000001,0.9999999999999999,0.9872000000000001,6.850483122832754e-6
12.0,0.7,0.22679674855713347,50.0,0.687098,0.9999999999999999,0.9887999999999999,7.039666160732606e-6
12.0,0.75,0.22679674855713347,50.0,0.6917280000000001,0.9999999999999999,0.9906999999999998,7.2632120936877805e-6
12.0,0.8,0.22679674855713347,50.0,0.6970100000000001,0.9999999999999999,0.992,7.514092924171204e-6
12.0,0.85,0.22679674855713347,50.0,0.70306,0.9999999999999999,0.9937,7.814576192263554e-6
12.0,0.9,0.22679674855713347,50.0,0.710118,0.9999999999999999,0.9949,8.195942863073095e-6
12.0,0.95,0.22679674855713347,50.0,0.720442,0.9999999999999999,0.9965000000000002,8.777612257100297e-6
12.0,0.4,0.22679674855713347,55.0,0.6707781818181819,0.9999999999999999,0.9803999999999999,3.7170471164521174e-5
12.0,0.45,0.22679674855713347,55.0,0.6745945454545454,0.9999999999999999,0.9823999999999999,3.806872293226766e-5
12.0,0.5,0.22679674855713347,55.0,0.6780745454545454,0.9999999999999999,0.9844999999999999,3.890893757846399e-5
12.0,0.55,0.22679674855713347,55.0,0.6816581818181817,0.9999999999999999,0.9856000000000001,3.982218345765717e-5
12.0,0.6,0.22679674855713347,55.0,0.6852563636363637,0.9999999999999999,0.9868,4.077038411885545e-5
12.0,0.65,0.22679674855713347,55.0,0.6890181818181819,0.9999999999999999,0.9879,4.175951490939344e-5
12.0,0.7,0.22679674855713347,55.0,0.6930072727272728,0.9999999999999999,0.9897999999999999,4.283645518570142e-5
12.0,0.75,0.22679674855713347,55.0,0.6975672727272727,0.9999999999999999,0.9910999999999999,4.407772780393192e-5
12.0,0.8,0.22679674855713347,55.0,0.7020763636363636,0.9999999999999999,0.9922999999999997,4.535392577392571e-5
12.0,0.85,0.22679674855713347,55.0,0.7072745454545454,0.9999999999999999,0.9936000000000001,4.690656138713597e-5
12.0,0.9,0.22679674855713347,55.0,0.7134436363636364,0.9999999999999999,0.9944000000000001,4.879828424714732e-5
12.0,0.95,0.22679674855713347,55.0,0.723550909090909,0.9999999999999999,0.9958000000000001,5.2082915798274034e-5
12.0,0.4,0.22679674855713347,60.0,0.6474066666666667,0.9999999999999999,0.9791999999999998,0.00016630938890801556
12.0,0.45,0.22679674855713347,60.0,0.6512699999999999,0.9999999999999999,0.9809999999999999,0.00016987295719716653
12.0,0.5,0.22679674855713347,60.0,0.6547766666666667,0.9999999999999999,0.9823,0.00017329856536698297
12.0,0.55,0.22679674855713347,60.0,0.6582933333333334,0.9999999999999999,0.9841000000000002,0.00017693184688388368
12.0,0.6,0.22679674855713347,60.0,0.661815,0.9999999999999999,0.9850000000000002,0.00018049041315023798
12.0,0.65,0.22679674855713347,60.0,0.6655666666666668,0.9999999999999999,0.9866,0.00018438337456847879
12.0,0.7,0.22679674855713347,60.0,0.6692199999999999,0.9999999999999999,0.9878,0.00018834984967495895
12.0,0.75,0.22679674855713347,60.0,0.6736133333333333,0.9999999999999999,0.9894999999999999,0.0001930204375066197
12.0,0.8,0.22679674855713347,60.0,0.6780466666666667,0.9999999999999999,0.9908999999999999,0.00019803254815771955
12.0,0.85,0.22679674855713347,60.0,0.6832483333333333,0.9999999999999999,0.9923999999999998,0.00020415489007646404
12.0,0.9,0.22679674855713347,60.0,0.6895683333333333,0.9999999999999999,0.9943000000000001,0.00021179489944424775
12.0,0.95,0.22679674855713347,60.0,0.6989683333333332,0.9999999999999999,0.9955000000000002,0.0002239421028030109
12.0,0.4,0.22679674855713347,65.0,0.6157215384615384,0.9999999999999999,0.9778,0.0005846805059539424
12.0,0.45,0.22679674855713347,65.0,0.6192461538461538,0.9999999999999999,0.9793,0.0005953454800797214
12.0,0.5,0.22679674855713347,65.0,0.62282,0.9999999999999999,0.9803999999999999,0.000606407328265941
12.0,0.55,0.22679674855713347,65.0,0.6262953846153847,0.9999999999999999,0.9823999999999999,0.0006171900072330747
12.0,0.6,0.22679674855713347,65.0,0.6299015384615384,0.9999999999999999,0.9830999999999999,0.0006285569194333898
12.0,0.65,0.22679674855713347,65.0,0.633116923076923,0.9999999999999999,0.9844000000000002,0.0006393919369852066
12.0,0.7,0.22679674855713347,65.0,0.6368723076923077,0.9999999999999999,0.9855,0.0006520952678883005
12.0,0.75,0.22679674855713347,65.0,0.6411600000000001,0.9999999999999999,0.9867000000000001,0.0006668304253559039
12.0,0.8,0.22679674855713347,65.0,0.6457753846153845,0.9999999999999999,0.9889999999999999,0.0006827666984748915
12.0,0.85,0.22679674855713347,65.0,0.6512492307692308,0.9999999999999999,0.9903,0.0007017012542652919
12.0,0.9,0.22679674855713347,65.0,0.6580092307692307,0.9999999999999999,0.9925999999999999,0.0007263915370848592
12.0,0.95,0.22679674855713347,65.0,0.6683661538461538,0.9999999999999999,0.9951000000000002,0.0007659423002787797
12.0,0.4,0.22679674855713347,70.0,0.5976985714285714,0.9999999999999999,0.9767,0.00168546290653377
12.0,0.45,0.22679674855713347,70.0,0.60117,0.9999999999999999,0.9788,0.0017144389780645705
12.0,0.5,0.22679674855713347,70.0,0.6044871428571429,0.9999999999999999,0.9801999999999998,0.0017425538956730021
12.0,0.55,0.22679674855713347,70.0,0.6076000000000001,0.9999999999999999,0.9813999999999999,0.0017691935178221212
12.0,0.6,0.22679674855713347,70.0,0.6109742857142857,0.9999999999999999,0.9824999999999999,0.00179864135798198
12.0,0.65,0.22679674855713347,70.0,0.6143842857142856,0.9999999999999999,0.9839000000000002,0.0018287784169413906
12.0,0.7,0.22679674855713347,70.0,0.6180957142857143,0.9999999999999999,0.9852000000000001,0.0018616347267675457
12.0,0.75,0.22679674855713347,70.0,0.6216857142857143,0.9999999999999999,0.9863000000000002,0.0018942105778284853
12.0,0.8,0.22679674855713347,70.0,0.6257785714285714,0.9999999999999999,0.9878,0.0019325171597188936
12.0,0.85,0.22679674855713347,70.0,0.6309414285714285,0.9999999999999999,0.9892,0.0019811868681417397
12.0,0.9,0.22679674855713347,70.0,0.6372271428571429,0.9999999999999999,0.9916,0.0020424846303148817
12.0,0.95,0.22679674855713347,70.0,0.6463885714285713,0.9999999999999999,0.9941000000000001,0.002134063096525119
12.0,0.4,0.22679674855713347,75.0,0.5557453333333333,0.9999999999999999,0.9746000000000001,0.004174428285176493
12.0,0.45,0.22679674855713347,75.0,0.559184,0.9999999999999999,0.9761000000000001,0.0042384711097239805
12.0,0.5,0.22679674855713347,75.0,0.562384,0.9999999999999999,0.9778,0.004298975407603898
12.0,0.55,0.22679674855713347,75.0,0.5657173333333333,0.9999999999999999,0.9790999999999999,0.004360763824389319
12.0,0.6,0.22679674855713347,75.0,0.5690493333333334,0.9999999999999999,0.9802999999999998,0.004423852123165579
12.0,0.65,0.22679674855713347,75.0,0.5726706666666667,0.9999999999999999,0.9815999999999999,0.004494086406765916
12.0,0.7,0.22679674855713347,75.0,0.5758693333333333,0.9999999999999999,0.9833,0.004559582898496562
12.0,0.75,0.22679674855713347,75.0,0.5796746666666667,0.9999999999999999,0.9843,0.004634270496557504
12.0,0.8,0.22679674855713347,75.0,0.5838226666666667,0.9999999999999999,0.9855,0.004719737909510339
12.0,0.85,0.22679674855713347,75.0,0.5887626666666667,0.9999999999999999,0.9869000000000001,0.0048224674950138186
12.0,0.9,0.22679674855713347,75.0,0.5956706666666668,0.9999999999999999,0.9895999999999999,0.0049666602882352615
12.0,0.95,0.22679674855713347,75.0,0.6054266666666667,0.9999999999999999,0.9925,0.005184519905983751
12.0,0.4,0.22679674855713347,80.0,0.53478,0.9999999999999999,0.9692999999999999,0.009060896702650333
12.0,0.45,0.22679674855713347,80.0,0.53794875,0.9999999999999999,0.9722999999999998,0.009186655204195506
12.0,0.5,0.22679674855713347,80.0,0.540905,0.9999999999999999,0.9740999999999999,0.0093100715650617
12.0,0.55,0.22679674855713347,80.0,0.54365375,0.9999999999999999,0.9759999999999999,0.009426069754221403
12.0,0.6,0.22679674855713347,80.0,0.5465262499999999,0.9999999999999999,0.9774,0.00955048085625257
12.0,0.65,0.22679674855713347,80.0,0.5496587500000001,0.9999999999999999,0.9786999999999999,0.009686277789364072
12.0,0.7,0.22679674855713347,80.0,0.5528449999999999,0.9999999999999999,0.9801,0.009828544091462168
12.0,0.75,0.22679674855713347,80.0,0.55607875,0.9999999999999999,0.9814,0.009970345592443811
12.0,0.8,0.22679674855713347,80.0,0.560215,0.9999999999999999,0.9840000000000001,0.010148403392473783
12.0,0.85,0.22679674855713347,80.0,0.56433875,0.9999999999999999,0.9854,0.010338613575797706
12.0,0.9,0.22679674855713347,80.0,0.5703937499999999,0.9999999999999999,0.9875,0.0106158993527958
12.0,0.95,0.22679674855713347,80.0,0.5787062500000001,0.9999999999999999,0.9892,0.011008311946462063
12.0,0.4,0.22679674855713347,85.0,0.474195294117647,0.9999999999999999,0.9646,0.017783698180578063
12.0,0.45,0.22679674855713347,85.0,0.47689764705882354,0.9999999999999999,0.9671000000000001,0.0179845147302327
12.0,0.5,0.22679674855713347,85.0,0.47986117647058824,0.9999999999999999,0.9702999999999999,0.018206635751516344
12.0,0.55,0.22679674855713347,85.0,0.48285647058823533,0.9999999999999999,0.9719,0.018421067894945995
12.0,0.6,0.22679674855713347,85.0,0.48561411764705886,0.9999999999999999,0.9741000000000001,0.018636066163157862
12.0,0.65,0.22679674855713347,85.0,0.48881529411764707,0.9999999999999999,0.9760000000000001,0.018879188186626473
12.0,0.7,0.22679674855713347,85.0,0.49197529411764707,0.9999999999999999,0.9776000000000001,0.01912946190915439
12.0,0.75,0.22679674855713347,85.0,0.4951258823529412,0.9999999999999999,0.9792,0.019378677773162253
12.0,0.8,0.22679674855713347,85.0,0.49875176470588234,0.9999999999999999,0.9806999999999999,0.019675919339921442
12.0,0.85,0.22679674855713347,85.0,0.5033011764705883,0.9999999999999999,0.9818999999999999,0.020049518655070087
12.0,0.9,0.22679674855713347,85.0,0.5094035294117647,0.9999999999999999,0.9839000000000002,0.02054389112076379
12.0,0.95,0.22679674855713347,85.0,0.51778,0.9999999999999999,0.9870000000000001,0.02126878321499388
12.0,0.4,0.22679674855713347,90.0,0.3968922222222222,0.9999999999999999,0.9528,0.03169493743915806
12.0,0.45,0.22679674855713347,90.0,0.39956888888888886,0.9999999999999999,0.9559000000000001,0.032053117503911724
12.0,0.5,0.22679674855713347,90.0,0.4023933333333333,0.9999999999999999,0.9584,0.03244309296916406
12.0,0.55,0.22679674855713347,90.0,0.40486333333333335,0.9999999999999999,0.9608,0.03277974914676861
12.0,0.6,0.22679674855713347,90.0,0.4074088888888889,0.9999999999999999,0.9629,0.03313244720621238
12.0,0.65,0.22679674855713347,90.0,0.41008555555555554,0.9999999999999999,0.9662,0.03350841445017069
12.0,0.7,0.22679674855713347,90.0,0.41284000000000004,0.9999999999999999,0.9689000000000001,0.033891613592167885
12.0,0.75,0.22679674855713347,90.0,0.41595999999999994,0.9999999999999999,0.9712999999999999,0.03433292648264627
12.0,0.8,0.22679674855713347,90.0,0.4195855555555556,0.9999999999999999,0.9746000000000001,0.034863838813407357
12.0,0.85,0.22679674855713347,90.0,0.42428000000000005,0.9999999999999999,0.9769999999999999,0.03554141797953567
12.0,0.9,0.22679674855713347,90.0,0.4295622222222222,0.9999999999999999,0.9796,0.036313258813936475
12.0,0.95,0.22679674855713347,90.0,0.43818333333333337,0.9999999999999999,0.9831000000000001,0.03757901170073485
12.0,0.4,0.22679674855713347,95.0,0.30929368421052633,0.9999999999999999,0.9389000000000001,0.05246059177965447
12.0,0.45,0.22679674855713347,95.0,0.3114736842105263,0.9999999999999999,0.941,0.05297230980537564
12.0,0.5,0.22679674855713347,95.0,0.31363052631578947,0.9999999999999999,0.9444,0.05349557959087631
12.0,0.55,0.22679674855713347,95.0,0.31606,0.9999999999999999,0.9477999999999999,0.05406786934286699
12.0,0.6,0.22679674855713347,95.0,0.3183663157894737,0.9999999999999999,0.9511999999999998,0.054616200387100945
12.0,0.65,0.22679674855713347,95.0,0.32059789473684214,0.9999999999999999,0.9546000000000001,0.05516477730757
12.0,0.7,0.22679674855713347,95.0,0.32276210526315785,0.9999999999999999,0.9578,0.055714413345974545
12.0,0.75,0.22679674855713347,95.0,0.3254189473684211,0.9999999999999999,0.9610999999999998,0.05637047767004128
12.0,0.8,0.22679674855713347,95.0,0.3285042105263158,0.9999999999999999,0.9645999999999999,0.057156069307707065
12.0,0.85,0.22679674855713347,95.0,0.3325505263157895,0.9999999999999999,0.9681999999999998,0.05814238528892668
12.0,0.9,0.22679674855713347,95.0,0.33770736842105264,0.9999999999999999,0.9721,0.05947648277729121
12.0,0.95,0.22679674855713347,95.0,0.34447894736842105,0.9999999999999999,0.9757,0.06125533226026437
12.0,0.4,0.22679674855713347,100.0,0.11199,0.9999999999999999,0.9220000000000002,0.07883879767137178
12.0,0.45,0.22679674855713347,100.0,0.11302400000000001,0.9999999999999999,0.9250000000000002,0.07963499497372423
12.0,0.5,0.22679674855713347,100.0,0.114138,0.9999999999999999,0.927,0.08050675672992877
12.0,0.55,0.22679674855713347,100.0,0.115077,0.9999999999999999,0.9319999999999999,0.08125824458879409
12.0,0.6,0.22679674855713347,100.0,0.11605299999999999,0.9999999999999999,0.936,0.08201194712360824
12.0,0.65,0.22679674855713347,100.0,0.11685099999999998,0.9999999999999999,0.938,0.08262879178739221
12.0,0.7,0.22679674855713347,100.0,0.11781599999999999,0.9999999999999999,0.9409999999999997,0.08340303228530146
12.0,0.75,0.22679674855713347,100.0,0.11900799999999999,0.9999999999999999,0.948,0.08431588940903488
12.0,0.8,0.22679674855713347,100.0,0.1206,0.9999999999999999,0.9540000000000002,0.08557270111438608
12.0,0.85,0.22679674855713347,100.0,0.122394,0.9999999999999999,0.958,0.08694546049100119
12.0,0.9,0.22679674855713347,100.0,0.12451400000000001,0.9999999999999999,0.9599999999999999,0.08862256007956151
12.0,0.95,0.22679674855713347,100.0,0.128333,0.9999999999999999,0.967,0.09160224640249888
