seed,alpha,error,prop_dim,cw_coverage_lo_0,cw_coverage_hi_0,mv_coverage_0,volume_0,cw_coverage_lo_1,cw_coverage_hi_1,mv_coverage_1,volume_1
12.0,0.5,0.2245835585564247,10.0,1.0,1.0,0.475,0.8118154502098115,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.6113926047892319e-37
12.0,0.5,0.2245835585564247,15.0,1.0,1.0,0.475,0.8118154502098115,0.9999999999999999,0.9999999999999999,0.9997999999999999,6.2591262706700606e-24
12.0,0.5,0.2245835585564247,20.0,1.0,1.0,0.475,0.8118154502098115,0.9999999999999999,0.9999999999999999,0.9994,3.900248425577512e-17
12.0,0.5,0.2245835585564247,25.0,1.0,1.0,0.475,0.8118154502098115,0.9999999999999999,0.9999999999999999,0.9984,4.594644915749111e-13
12.0,0.5,0.2245835585564247,30.0,1.0,1.0,0.475,0.8118154502098115,0.9999666666666666,0.9999999999999999,0.9951,2.368496738373018e-10
12.0,0.5,0.2245835585564247,35.0,1.0,1.0,0.475,0.8118154502098115,0.9999999999999999,0.9999999999999999,0.9894999999999999,2.0391934894250925e-8
12.0,0.5,0.2245835585564247,40.0,1.0,1.0,0.475,0.8118154502098115,0.9999999999999999,0.9999999999999999,0.9833000000000001,5.702571102136019e-7
12.0,0.5,0.2245835585564247,45.0,1.0,1.0,0.475,0.8118154502098115,0.9999999999999999,0.9999999999999999,0.9781,7.570733142391091e-6
12.0,0.5,0.2245835585564247,50.0,1.0,1.0,0.475,0.8118154502098115,0.9999859999999999,0.9999999999999999,0.9666999999999999,5.9977011518805344e-5
12.0,0.5,0.2245835585564247,55.0,1.0,1.0,0.475,0.8118154502098115,0.9999945454545454,0.9999999999999999,0.9502999999999999,0.00032328874849542924
12.0,0.5,0.2245835585564247,60.0,1.0,1.0,0.475,0.8118154502098115,0.9999483333333333,0.9999999999999999,0.9244000000000002,0.0013015895774859583
12.0,0.5,0.2245835585564247,65.0,1.0,1.0,0.475,0.8118154502098115,0.9998,0.9999999999999999,0.8993,0.004221103705042805
12.0,0.5,0.2245835585564247,70.0,1.0,1.0,0.475,0.8118154502098115,0.9996157142857143,0.9999999999999999,0.8635999999999999,0.011672738606672152
12.0,0.5,0.2245835585564247,75.0,1.0,1.0,0.475,0.8118154502098115,0.9994533333333333,0.9999999999999999,0.83,0.027466941741167615
12.0,0.5,0.2245835585564247,80.0,1.0,1.0,0.475,0.8118154502098115,0.99843875,0.9999999999999999,0.7673000000000001,0.05809508701521718
12.0,0.5,0.2245835585564247,85.0,1.0,1.0,0.475,0.8118154502098115,0.9944388235294118,0.9999999999999999,0.7021,0.11199293110129412
12.0,0.5,0.2245835585564247,90.0,1.0,1.0,0.475,0.8118154502098115,0.9782688888888889,0.9999999999999999,0.6301,0.19676840149834593
12.0,0.5,0.2245835585564247,95.0,1.0,1.0,0.475,0.8118154502098115,0.8993084210526318,0.9999999999999999,0.5592,0.32324220237116563
12.0,0.5,0.2245835585564247,100.0,1.0,1.0,0.475,0.8118154502098115,0.5718590000000001,0.9999999999999999,0.4749999999999999,0.49162501861739605
12.0,0.55,0.2245835585564247,5.0,1.0,1.0,0.534,0.8272868582248699,0.9999999999999999,0.9999999999999999,0.9999999999999999,3.7415114786323617e-78
12.0,0.55,0.2245835585564247,10.0,1.0,1.0,0.534,0.8272868582248699,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9391120818601963e-37
12.0,0.55,0.2245835585564247,15.0,1.0,1.0,0.534,0.8272868582248699,0.9999999999999999,0.9999999999999999,0.9999999999999999,7.12024081976248e-24
12.0,0.55,0.2245835585564247,20.0,1.0,1.0,0.534,0.8272868582248699,0.9999999999999999,0.9999999999999999,0.9990999999999999,4.317799257441561e-17
12.0,0.55,0.2245835585564247,25.0,1.0,1.0,0.534,0.8272868582248699,0.9999999999999999,0.9999999999999999,0.9979,4.935632599498947e-13
12.0,0.55,0.2245835585564247,30.0,1.0,1.0,0.534,0.8272868582248699,0.9999999999999999,0.9999999999999999,0.9964000000000002,2.4930560539131884e-10
12.0,0.55,0.2245835585564247,35.0,1.0,1.0,0.534,0.8272868582248699,0.9999971428571427,0.9999999999999999,0.9929000000000001,2.1507659950423473e-8
12.0,0.55,0.2245835585564247,40.0,1.0,1.0,0.534,0.8272868582248699,0.9999874999999999,0.9999999999999999,0.9871,5.956588876525148e-7
12.0,0.55,0.2245835585564247,45.0,1.0,1.0,0.534,0.8272868582248699,0.9999933333333332,0.9999999999999999,0.9793,7.876399824835665e-6
12.0,0.55,0.2245835585564247,50.0,1.0,1.0,0.534,0.8272868582248699,0.999992,0.9999999999999999,0.9699000000000001,6.24515954931257e-5
12.0,0.55,0.2245835585564247,55.0,1.0,1.0,0.534,0.8272868582248699,0.9999563636363638,0.9999999999999999,0.9525,0.00033255583486530694
12.0,0.55,0.2245835585564247,60.0,1.0,1.0,0.534,0.8272868582248699,0.999935,0.9999999999999999,0.9355,0.0013412679363843426
12.0,0.55,0.2245835585564247,65.0,1.0,1.0,0.534,0.8272868582248699,0.9998200000000002,0.9999999999999999,0.9146000000000002,0.0043693190951351315
12.0,0.55,0.2245835585564247,70.0,1.0,1.0,0.534,0.8272868582248699,0.9997485714285714,0.9999999999999999,0.8867,0.011854786016556769
12.0,0.55,0.2245835585564247,75.0,1.0,1.0,0.534,0.8272868582248699,0.999312,0.9999999999999999,0.8503,0.0279214432030671
12.0,0.55,0.2245835585564247,80.0,1.0,1.0,0.534,0.8272868582248699,0.9985587499999999,0.9999999999999999,0.801,0.05932163673891615
12.0,0.55,0.2245835585564247,85.0,1.0,1.0,0.534,0.8272868582248699,0.9949741176470589,0.9999999999999999,0.7430999999999999,0.11398916653742858
12.0,0.55,0.2245835585564247,90.0,1.0,1.0,0.534,0.8272868582248699,0.9809433333333333,0.9999999999999999,0.6686999999999999,0.2021161161172131
12.0,0.55,0.2245835585564247,95.0,1.0,1.0,0.534,0.8272868582248699,0.9331547368421051,0.9999999999999999,0.6061,0.3317252429462649
12.0,0.55,0.2245835585564247,100.0,1.0,1.0,0.534,0.8272868582248699,0.45230899999999996,0.9999999999999999,0.534,0.49720582484937054
12.0,0.6,0.2245835585564247,5.0,1.0,1.0,0.587,0.8465260846255114,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.945460471761126e-78
12.0,0.6,0.2245835585564247,10.0,1.0,1.0,0.587,0.8465260846255114,0.9999999999999999,0.9999999999999999,0.9999999999999999,2.4565919230633547e-37
12.0,0.6,0.2245835585564247,15.0,1.0,1.0,0.587,0.8465260846255114,0.9999999999999999,0.9999999999999999,0.9999999999999999,8.3020339410947e-24
12.0,0.6,0.2245835585564247,20.0,1.0,1.0,0.587,0.8465260846255114,0.9999999999999999,0.9999999999999999,0.9994999999999999,4.76491450766058e-17
12.0,0.6,0.2245835585564247,25.0,1.0,1.0,0.587,0.8465260846255114,0.9999999999999999,0.9999999999999999,0.9989,5.419270551264447e-13
12.0,0.6,0.2245835585564247,30.0,1.0,1.0,0.587,0.8465260846255114,0.9999966666666665,0.9999999999999999,0.9958,2.7203014976987937e-10
12.0,0.6,0.2245835585564247,35.0,1.0,1.0,0.587,0.8465260846255114,0.9999999999999999,0.9999999999999999,0.9945999999999999,2.2789503638311987e-8
12.0,0.6,0.2245835585564247,40.0,1.0,1.0,0.587,0.8465260846255114,0.9999999999999999,0.9999999999999999,0.9911,6.309073464496438e-7
12.0,0.6,0.2245835585564247,45.0,1.0,1.0,0.587,0.8465260846255114,0.9999977777777777,0.9999999999999999,0.9834999999999999,8.36475925582096e-6
12.0,0.6,0.2245835585564247,50.0,1.0,1.0,0.587,0.8465260846255114,0.9999939999999999,0.9999999999999999,0.9772,6.519333634100123e-5
12.0,0.6,0.2245835585564247,55.0,1.0,1.0,0.587,0.8465260846255114,0.9999690909090908,0.9999999999999999,0.9634,0.00034836596694919064
12.0,0.6,0.2245835585564247,60.0,1.0,1.0,0.587,0.8465260846255114,0.9999383333333334,0.9999999999999999,0.9448000000000001,0.001395171591843067
12.0,0.6,0.2245835585564247,65.0,1.0,1.0,0.587,0.8465260846255114,0.9998953846153847,0.9999999999999999,0.9285000000000001,0.004514843631529452
12.0,0.6,0.2245835585564247,70.0,1.0,1.0,0.587,0.8465260846255114,0.9998028571428572,0.9999999999999999,0.907,0.012293713644188131
12.0,0.6,0.2245835585564247,75.0,1.0,1.0,0.587,0.8465260846255114,0.999684,0.9999999999999999,0.8755,0.028980354953549125
12.0,0.6,0.2245835585564247,80.0,1.0,1.0,0.587,0.8465260846255114,0.99840875,0.9999999999999999,0.8409999999999999,0.06109547993080541
12.0,0.6,0.2245835585564247,85.0,1.0,1.0,0.587,0.8465260846255114,0.9949858823529412,0.9999999999999999,0.7898000000000001,0.11706218996305195
12.0,0.6,0.2245835585564247,90.0,1.0,1.0,0.587,0.8465260846255114,0.9847655555555556,0.9999999999999999,0.7225999999999999,0.20832087847698505
12.0,0.6,0.2245835585564247,95.0,1.0,1.0,0.587,0.8465260846255114,0.9219105263157894,0.9999999999999999,0.6541000000000001,0.3395399233376351
12.0,0.6,0.2245835585564247,100.0,1.0,1.0,0.587,0.8465260846255114,0.372105,0.9999999999999999,0.5869999999999999,0.5032507757439422
12.0,0.65,0.2245835585564247,5.0,1.0,1.0,0.627,0.864052879780041,0.9999999999999999,0.9999999999999999,0.9999999999999999,9.000811931418826e-78
12.0,0.65,0.2245835585564247,10.0,1.0,1.0,0.627,0.864052879780041,0.9999999999999999,0.9999999999999999,0.9999999999999999,2.993698102257664e-37
12.0,0.65,0.2245835585564247,15.0,1.0,1.0,0.627,0.864052879780041,0.9999999999999999,0.9999999999999999,0.9999999999999999,9.503188768306696e-24
12.0,0.65,0.2245835585564247,20.0,1.0,1.0,0.627,0.864052879780041,0.9999999999999999,0.9999999999999999,0.9996999999999999,5.28746238478098e-17
12.0,0.65,0.2245835585564247,25.0,1.0,1.0,0.627,0.864052879780041,0.9999999999999999,0.9999999999999999,0.9985999999999999,5.930538180407188e-13
12.0,0.65,0.2245835585564247,30.0,1.0,1.0,0.627,0.864052879780041,0.9999999999999999,0.9999999999999999,0.9979,2.908229572008209e-10
12.0,0.65,0.2245835585564247,35.0,1.0,1.0,0.627,0.864052879780041,0.9999999999999999,0.9999999999999999,0.9961000000000001,2.4398405105367313e-8
12.0,0.65,0.2245835585564247,40.0,1.0,1.0,0.627,0.864052879780041,0.9999999999999999,0.9999999999999999,0.9918,6.664760688709247e-7
12.0,0.65,0.2245835585564247,45.0,1.0,1.0,0.627,0.864052879780041,0.9999977777777777,0.9999999999999999,0.9878999999999999,8.678148808502595e-6
12.0,0.65,0.2245835585564247,50.0,1.0,1.0,0.627,0.864052879780041,0.9999899999999999,0.9999999999999999,0.9762,6.78028396602664e-5
12.0,0.65,0.2245835585564247,55.0,1.0,1.0,0.627,0.864052879780041,0.9999781818181819,0.9999999999999999,0.9696999999999999,0.00035884365433223913
12.0,0.65,0.2245835585564247,60.0,1.0,1.0,0.627,0.864052879780041,0.9999399999999998,0.9999999999999999,0.9566000000000001,0.0014471501351396249
12.0,0.65,0.2245835585564247,65.0,1.0,1.0,0.627,0.864052879780041,0.999916923076923,0.9999999999999999,0.9424000000000001,0.004692089365605301
12.0,0.65,0.2245835585564247,70.0,1.0,1.0,0.627,0.864052879780041,0.9997628571428573,0.9999999999999999,0.9152,0.012640457350947792
12.0,0.65,0.2245835585564247,75.0,1.0,1.0,0.627,0.864052879780041,0.9996346666666667,0.9999999999999999,0.8980999999999999,0.029928871094697423
12.0,0.65,0.2245835585564247,80.0,1.0,1.0,0.627,0.864052879780041,0.9990325000000002,0.9999999999999999,0.8627999999999999,0.06281572888428938
12.0,0.65,0.2245835585564247,85.0,1.0,1.0,0.627,0.864052879780041,0.9957282352941176,0.9999999999999999,0.8249,0.11996862249014525
12.0,0.65,0.2245835585564247,90.0,1.0,1.0,0.627,0.864052879780041,0.9858511111111112,0.9999999999999999,0.769,0.21113746971167466
12.0,0.65,0.2245835585564247,95.0,1.0,1.0,0.627,0.864052879780041,0.9488010526315789,0.9999999999999999,0.7014999999999999,0.346685016936539
12.0,0.65,0.2245835585564247,100.0,1.0,1.0,0.627,0.864052879780041,0.376949,0.9999999999999999,0.6269999999999999,0.5121841177054159
12.0,0.7,0.2245835585564247,5.0,1.0,1.0,0.686,0.8839673182062798,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.4144090964331548e-77
12.0,0.7,0.2245835585564247,10.0,1.0,1.0,0.686,0.8839673182062798,0.9999999999999999,0.9999999999999999,0.9999999999999999,3.696778739927205e-37
12.0,0.7,0.2245835585564247,15.0,1.0,1.0,0.686,0.8839673182062798,0.9999999999999999,0.9999999999999999,0.9998999999999999,1.1137985189122849e-23
12.0,0.7,0.2245835585564247,20.0,1.0,1.0,0.686,0.8839673182062798,0.9999999999999999,0.9999999999999999,0.9997999999999999,5.912458843112996e-17
12.0,0.7,0.2245835585564247,25.0,1.0,1.0,0.686,0.8839673182062798,0.9999999999999999,0.9999999999999999,0.9995999999999999,6.475920024733934e-13
12.0,0.7,0.2245835585564247,30.0,1.0,1.0,0.686,0.8839673182062798,0.9999999999999999,0.9999999999999999,0.9979,3.158719444149125e-10
12.0,0.7,0.2245835585564247,35.0,1.0,1.0,0.686,0.8839673182062798,0.9999999999999999,0.9999999999999999,0.997,2.5895936869771347e-8
12.0,0.7,0.2245835585564247,40.0,1.0,1.0,0.686,0.8839673182062798,0.9999999999999999,0.9999999999999999,0.9944000000000001,7.02255770022626e-7
12.0,0.7,0.2245835585564247,45.0,1.0,1.0,0.686,0.8839673182062798,0.9999955555555554,0.9999999999999999,0.9901999999999999,9.160439600412638e-6
12.0,0.7,0.2245835585564247,50.0,1.0,1.0,0.686,0.8839673182062798,0.9999999999999999,0.9999999999999999,0.9823999999999999,7.082078274811649e-5
12.0,0.7,0.2245835585564247,55.0,1.0,1.0,0.686,0.8839673182062798,0.9999890909090908,0.9999999999999999,0.9788999999999999,0.00037527716182238777
12.0,0.7,0.2245835585564247,60.0,1.0,1.0,0.686,0.8839673182062798,0.999975,0.9999999999999999,0.9618999999999999,0.0015073192413345624
12.0,0.7,0.2245835585564247,65.0,1.0,1.0,0.686,0.8839673182062798,0.9999415384615385,0.9999999999999999,0.9490999999999999,0.004842955850991178
12.0,0.7,0.2245835585564247,70.0,1.0,1.0,0.686,0.8839673182062798,0.9998642857142855,0.9999999999999999,0.933,0.013042122808222959
12.0,0.7,0.2245835585564247,75.0,1.0,1.0,0.686,0.8839673182062798,0.9994959999999999,0.9999999999999999,0.9100000000000001,0.030668120997087975
12.0,0.7,0.2245835585564247,80.0,1.0,1.0,0.686,0.8839673182062798,0.99868125,0.9999999999999999,0.8815,0.0644888627834493
12.0,0.7,0.2245835585564247,85.0,1.0,1.0,0.686,0.8839673182062798,0.9963129411764705,0.9999999999999999,0.858,0.12433387352585815
12.0,0.7,0.2245835585564247,90.0,1.0,1.0,0.686,0.8839673182062798,0.9852288888888889,0.9999999999999999,0.8151999999999999,0.21766475122106824
12.0,0.7,0.2245835585564247,95.0,1.0,1.0,0.686,0.8839673182062798,0.9510421052631579,0.9999999999999999,0.7532,0.3580216897999825
12.0,0.7,0.2245835585564247,100.0,1.0,1.0,0.686,0.8839673182062798,0.5132800000000001,0.9999999999999999,0.686,0.5296468416737913
12.0,0.75,0.2245835585564247,5.0,1.0,1.0,0.743,0.9065175014729142,0.9999999999999999,0.9999999999999999,0.9999999999999999,2.316508844901798e-77
12.0,0.75,0.2245835585564247,10.0,1.0,1.0,0.743,0.9065175014729142,0.9999999999999999,0.9999999999999999,0.9999999999999999,4.816163746827929e-37
12.0,0.75,0.2245835585564247,15.0,1.0,1.0,0.743,0.9065175014729142,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.3256471942288685e-23
12.0,0.75,0.2245835585564247,20.0,1.0,1.0,0.743,0.9065175014729142,0.9999999999999999,0.9999999999999999,0.9998999999999999,6.699719649643007e-17
12.0,0.75,0.2245835585564247,25.0,1.0,1.0,0.743,0.9065175014729142,0.9999999999999999,0.9999999999999999,0.9992,7.09912543357986e-13
12.0,0.75,0.2245835585564247,30.0,1.0,1.0,0.743,0.9065175014729142,0.9999999999999999,0.9999999999999999,0.9986999999999999,3.409601296900699e-10
12.0,0.75,0.2245835585564247,35.0,1.0,1.0,0.743,0.9065175014729142,0.9999971428571428,0.9999999999999999,0.9964000000000001,2.774866955328328e-8
12.0,0.75,0.2245835585564247,40.0,1.0,1.0,0.743,0.9065175014729142,0.9999949999999999,0.9999999999999999,0.9954,7.518185432181797e-7
12.0,0.75,0.2245835585564247,45.0,1.0,1.0,0.743,0.9065175014729142,0.9999977777777777,0.9999999999999999,0.9935,9.68868832171425e-6
12.0,0.75,0.2245835585564247,50.0,1.0,1.0,0.743,0.9065175014729142,0.9999779999999999,0.9999999999999999,0.9843000000000001,7.454565144779188e-5
12.0,0.75,0.2245835585564247,55.0,1.0,1.0,0.743,0.9065175014729142,0.9999836363636363,0.9999999999999999,0.9815999999999999,0.0003938386296259727
12.0,0.75,0.2245835585564247,60.0,1.0,1.0,0.743,0.9065175014729142,0.9999916666666665,0.9999999999999999,0.9715999999999998,0.0015565376114584524
12.0,0.75,0.2245835585564247,65.0,1.0,1.0,0.743,0.9065175014729142,0.9999784615384617,0.9999999999999999,0.9591,0.005021648589216196
12.0,0.75,0.2245835585564247,70.0,1.0,1.0,0.743,0.9065175014729142,0.9999214285714285,0.9999999999999999,0.9436,0.013643033353447395
12.0,0.75,0.2245835585564247,75.0,1.0,1.0,0.743,0.9065175014729142,0.999736,0.9999999999999999,0.9277,0.03193404453460463
12.0,0.75,0.2245835585564247,80.0,1.0,1.0,0.743,0.9065175014729142,0.9989475000000001,0.9999999999999999,0.9071000000000001,0.06644080705347835
12.0,0.75,0.2245835585564247,85.0,1.0,1.0,0.743,0.9065175014729142,0.9974564705882353,0.9999999999999999,0.8816,0.12661355712636632
12.0,0.75,0.2245835585564247,90.0,1.0,1.0,0.743,0.9065175014729142,0.9879733333333334,0.9999999999999999,0.8465,0.22155654230868707
12.0,0.75,0.2245835585564247,95.0,1.0,1.0,0.743,0.9065175014729142,0.9297831578947369,0.9999999999999999,0.8029999999999999,0.36159812123439045
12.0,0.75,0.2245835585564247,100.0,1.0,1.0,0.743,0.9065175014729142,0.41939099999999996,0.9999999999999999,0.7430000000000002,0.5413053384748809
12.0,0.8,0.2245835585564247,5.0,1.0,1.0,0.812,0.9364545066098442,0.9999999999999999,0.9999999999999999,0.9999999999999999,4.454294660877438e-77
12.0,0.8,0.2245835585564247,10.0,1.0,1.0,0.812,0.9364545066098442,0.9999999999999999,0.9999999999999999,0.9999999999999999,6.687778384663713e-37
12.0,0.8,0.2245835585564247,15.0,1.0,1.0,0.812,0.9364545066098442,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.6244228194894185e-23
12.0,0.8,0.2245835585564247,20.0,1.0,1.0,0.812,0.9364545066098442,0.9999999999999999,0.9999999999999999,0.9999999999999999,7.886204658373511e-17
12.0,0.8,0.2245835585564247,25.0,1.0,1.0,0.812,0.9364545066098442,0.9999999999999999,0.9999999999999999,0.9997999999999999,8.141423308134987e-13
12.0,0.8,0.2245835585564247,30.0,1.0,1.0,0.812,0.9364545066098442,0.9999999999999999,0.9999999999999999,0.9992,3.773783924896559e-10
12.0,0.8,0.2245835585564247,35.0,1.0,1.0,0.812,0.9364545066098442,0.9999999999999999,0.9999999999999999,0.9981999999999999,3.053643407646796e-8
12.0,0.8,0.2245835585564247,40.0,1.0,1.0,0.812,0.9364545066098442,0.9999999999999999,0.9999999999999999,0.9979,8.204826602791713e-7
12.0,0.8,0.2245835585564247,45.0,1.0,1.0,0.812,0.9364545066098442,0.9999977777777777,0.9999999999999999,0.9945999999999999,1.0426645312497655e-5
12.0,0.8,0.2245835585564247,50.0,1.0,1.0,0.812,0.9364545066098442,0.9999999999999999,0.9999999999999999,0.9908,7.964457848161068e-5
12.0,0.8,0.2245835585564247,55.0,1.0,1.0,0.812,0.9364545066098442,0.9999945454545454,0.9999999999999999,0.9900999999999999,0.0004197046554409044
12.0,0.8,0.2245835585564247,60.0,1.0,1.0,0.812,0.9364545066098442,0.9999899999999998,0.9999999999999999,0.9779,0.0016452546934570256
12.0,0.8,0.2245835585564247,65.0,1.0,1.0,0.812,0.9364545066098442,0.9999861538461539,0.9999999999999999,0.9715,0.0052976094879439
12.0,0.8,0.2245835585564247,70.0,1.0,1.0,0.812,0.9364545066098442,0.9999157142857145,0.9999999999999999,0.9570999999999998,0.014242244870678556
12.0,0.8,0.2245835585564247,75.0,1.0,1.0,0.812,0.9364545066098442,0.9994586666666666,0.9999999999999999,0.9404,0.033217309571682105
12.0,0.8,0.2245835585564247,80.0,1.0,1.0,0.812,0.9364545066098442,0.9996324999999999,0.9999999999999999,0.9282,0.06942476656008151
12.0,0.8,0.2245835585564247,85.0,1.0,1.0,0.812,0.9364545066098442,0.9974764705882353,0.9999999999999999,0.9093000000000002,0.13188702515860118
12.0,0.8,0.2245835585564247,90.0,1.0,1.0,0.812,0.9364545066098442,0.9859533333333333,0.9999999999999999,0.8836999999999998,0.22996887390648124
12.0,0.8,0.2245835585564247,95.0,1.0,1.0,0.812,0.9364545066098442,0.9507452631578948,0.9999999999999999,0.8558999999999999,0.374589323191056
